-81.92	-81.92	16.52	22.68	30.92	-81.92	11.0	17.72	-81.92	-81.92	-3.68	11.64	-11.56	81.88	26.16	15.6
81.88	81.88	11.28	10.04	34.56	81.88	-7.68	-4.28	81.88	81.88	-4.8	1.92	-8.2	81.88	17.12	-14.64
81.88	81.88	15.12	16.88	26.96	81.88	4.36	13.44	80.68	-81.92	2.76	10.6	-11.32	81.88	29.96	-13.44
-81.92	-81.92	35.88	57.64	42.28	-81.92	22.92	68.16	-81.92	-81.92	27.92	37.44	10.48	-81.92	-0.88	13.44
81.88	81.88	22.56	30.72	24.88	81.88	18.52	25.96	81.88	81.88	7.48	32.76	-13.92	81.88	20.24	10.44
-81.92	-81.92	43.04	54.64	43.32	-81.92	25.52	32.96	29.16	81.88	33.0	36.2	7.6	-81.92	5.92	21.96
81.88	81.88	20.12	20.04	33.88	81.88	-0.28	4.84	81.88	81.88	1.64	21.4	-3.0	81.88	17.08	-2.56
-81.92	-81.92	25.88	38.64	33.8	-81.92	-2.0	24.76	-81.92	-81.92	17.96	26.4	4.28	-81.92	29.48	14.76
81.88	81.88	10.68	18.0	26.2	81.88	-12.36	-22.72	81.88	81.88	-1.68	5.0	-11.32	81.88	24.96	-16.28
-81.92	-81.92	21.44	20.2	34.88	-81.92	4.0	33.68	-81.92	-81.92	25.16	19.64	2.24	-81.92	-4.04	-7.6
81.88	81.88	10.12	20.36	56.96	81.88	-5.28	-0.92	81.88	81.88	-5.84	-7.8	19.44	81.88	-11.52	-24.2
-81.92	-81.92	14.84	19.6	32.72	-81.92	13.0	14.12	-81.92	-81.92	5.76	8.88	8.8	-81.92	3.8	-0.4
81.88	81.88	8.84	22.08	51.56	81.88	2.04	37.28	81.88	81.88	-1.56	2.76	-0.44	72.08	15.08	50.28
-81.92	-81.92	10.4	7.64	40.36	-81.92	8.16	-13.16	-81.92	-81.92	9.88	13.4	9.28	-81.92	-7.0	18.92
81.88	81.88	18.2	24.88	16.48	81.88	2.8	28.24	81.88	81.88	-7.2	5.8	-5.44	81.88	-1.96	16.32
-81.92	-81.92	24.6	37.44	37.76	-81.92	20.04	23.88	-81.92	-81.92	3.0	18.12	1.68	81.88	1.04	35.28
-81.92	-81.92	15.2	27.68	45.56	22.48	5.92	18.28	81.88	81.88	-23.12	4.6	15.68	-81.92	-35.88	12.8
-81.92	-81.92	9.48	21.76	31.48	-81.92	-0.28	12.96	-81.92	-81.92	-27.92	8.12	-5.2	81.88	19.68	33.48
81.88	81.88	7.52	30.32	39.08	81.88	4.44	35.92	81.88	81.88	-28.52	9.36	2.44	26.48	19.8	9.0
81.88	81.88	-9.16	9.32	21.72	81.88	-16.88	11.16	56.2	-81.92	-37.4	-11.0	-14.56	81.88	8.4	2.16
-81.92	-81.92	6.2	25.12	42.2	-81.92	-1.32	25.52	-81.92	-81.92	-18.12	2.72	2.08	-81.92	-4.32	-19.8
81.88	81.88	-6.44	9.04	37.24	81.88	-19.04	-2.52	81.88	81.88	-24.12	-3.56	-3.32	81.88	7.96	-17.8
-81.92	-81.92	8.24	11.28	42.56	-81.92	-6.72	-1.68	-81.92	-81.92	-25.48	-3.28	7.56	-81.92	-44.76	-8.72
81.88	81.88	11.12	22.76	47.72	81.88	-8.16	11.4	81.88	81.88	-9.76	-1.84	5.96	81.88	-3.16	-3.08
-81.92	-81.92	-0.64	13.6	30.64	-81.92	-10.92	21.04	-81.92	-81.92	-26.8	-6.12	-7.96	-81.92	-17.04	-4.76
81.88	81.88	-14.04	-6.32	34.64	81.88	-13.28	1.28	81.88	81.88	-36.88	-17.96	-4.6	81.88	-9.0	14.52
-81.92	-81.92	-2.16	6.16	37.96	-81.92	-9.36	8.68	-81.92	-81.92	-27.6	-13.28	-11.04	-81.92	-25.92	-17.72
81.88	81.88	-6.76	0.88	43.68	81.88	-13.12	3.28	81.88	81.88	-26.12	-17.72	9.48	81.88	-23.84	-24.64
-81.92	-81.92	-21.44	-17.76	43.16	-81.92	-11.48	-25.72	-81.92	-81.92	-46.28	-23.68	3.24	-81.92	-17.72	-27.28
81.88	81.88	-24.52	-11.64	51.48	81.88	-25.56	-40.28	81.88	81.88	-51.12	-32.64	6.04	-81.92	-35.76	-33.16
-81.92	-81.92	-14.48	-6.16	38.72	-81.92	2.76	22.36	-81.92	-81.92	-44.64	-11.12	-9.12	-81.92	-22.4	-21.04
-19.84	-13.08	-33.6	-23.48	38.6	-81.92	-21.64	-26.24	81.88	81.88	-57.12	-25.04	-1.76	-81.92	-26.76	-34.68
-81.92	-81.92	-16.44	0.84	27.44	-81.92	-4.16	8.44	-81.92	-81.92	-33.72	-4.32	-3.64	81.88	-29.44	-10.88
-81.92	-81.92	-23.36	-3.32	49.92	-81.92	-21.24	15.88	-81.92	81.88	-46.76	-14.92	10.88	-81.92	-61.24	-18.76
-81.92	-81.92	-26.56	-19.12	24.76	-81.92	-27.2	-20.0	-81.92	-81.92	-49.8	-13.8	2.0	81.88	-26.84	-27.56
78.72	81.88	-21.48	-6.48	32.56	-81.92	-31.24	-23.88	81.88	81.88	-55.12	-28.8	1.84	-81.92	-27.88	-38.92
81.88	81.88	-15.84	-7.84	31.96	81.88	-22.76	-7.32	81.88	-81.92	-50.52	-14.32	-6.36	81.88	-3.92	-22.44
-81.92	-81.92	-0.72	5.68	35.56	-81.92	-7.44	7.24	-81.92	-81.92	-43.16	-14.92	2.8	-81.92	-14.52	-19.04
81.88	81.88	-24.16	-19.88	42.44	81.88	-25.64	-8.76	81.88	81.88	-62.08	-34.8	3.28	81.88	-32.04	-41.44
